DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2011-08,9.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2011-09,9.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2011-10,9.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2011-11,9.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2011-12,9.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-01,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-02,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-03,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-04,9.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-05,9.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-06,9.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-07,9.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-08,9.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-09,9.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-10,10.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-11,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2012-12,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-01,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-02,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-03,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-04,10.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-05,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-06,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-07,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-08,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-09,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-10,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-11,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2013-12,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-01,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-02,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-03,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-04,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-05,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-06,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-07,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-08,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-09,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-10,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-11,10.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2014-12,10.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-01,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-02,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-03,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-04,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-05,10.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-06,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-07,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-08,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-09,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-10,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-11,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2015-12,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-01,10.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-02,10.4,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-03,10.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-04,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-05,10.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-06,10.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-07,9.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-08,9.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-09,9.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-10,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-11,10.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2016-12,10.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-01,9.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-02,9.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-03,9.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-04,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-05,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-06,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-07,9.6,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-08,9.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-09,9.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-10,9.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-11,9.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2017-12,9.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-01,9.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-02,9.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-03,9.3,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-04,9.2,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-05,9.1,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-06,9.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-07,9.0,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-08,8.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-09,8.9,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-10,8.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-11,8.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2018-12,8.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2019-01,8.8,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2019-02,8.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2019-03,8.7,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2019-04,8.5,,
ESTAT:UNE_RT_M(1.0),07/07/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,France,2019-05,8.5,,
